Cell,MEK,Tot_Prot,MEK_Norm,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66
549,344.1095967,1219.745981,0.282115786,-0.011726956,-0.006586483,-0.02529217,-0.000244183,-0.023195671,-4.66E-05,-0.014149945,0.026752281,0.027564134,0.026925627,0.024270325,0.030627713,0.024183507,0.019242191,0.003088054,0.020199768,0.018288475,0.011303095,0.043619954,0.012521561,0.037188474,0.03515478,0.063728737,0.056561646,0.050223976,0.07568557,0.041850972,0.040017379,0.080133363,0.081297554,0.073095731,0.09869351,0.041284628,0.058013096
550,554.8410865,1788.899275,0.310157813,0.010780473,0.005324537,-0.007576702,-0.016037581,-0.000339284,-0.007357187,-0.008275037,0.007806151,-0.000472024,0.016146655,0.004432352,0.015103546,-0.000656541,0.018586581,0.007882547,0.000736968,0.017838911,0.028369668,0.006410612,0.012485666,0.012012325,0.010541063,0.020314115,0.015846105,0.025241674,0.04232809,0.033941171,0.036926274,0.029847361,0.050668557,0.034804037,0.051430975,0.028416593,0.053119434
551,553.2560187,1988.641834,0.278207976,0.042239122,0.043511999,-0.003721465,-0.019755581,0.01922797,0.013001907,-0.026235103,-0.039679335,-0.046086305,0.01749679,0.016534618,0.033589842,-0.009493391,0.003910529,-0.00722904,-0.027782021,-0.027118211,-0.031722983,-0.051385293,-0.069303982,-0.065575162,-0.08379087,-0.102738473,-0.106831691,-0.085768529,-0.11002865,-0.110823789,-0.105128569,-0.129621436,-0.108974666,-0.098882272,-0.13348813,-0.118098043,-0.103052479
552,547.1243573,1725.63055,0.317057644,-0.005468246,-0.022505227,-0.022353608,-0.005876736,0.006551403,-0.01544868,0.005658423,0.009789096,0.032337945,0.01731563,0.021834613,0.041273992,0.028840485,0.024210422,0.026558003,-0.00069832,0.037885317,0.023054299,0.025023897,0.016411039,0.006124489,0.003293226,-0.003958397,-0.001457689,-0.006692963,0.018211543,-0.002133064,-0.017106572,-0.009169373,-0.014798771,-0.022613711,-0.025981498,-0.018128652,-0.017722374
553,747.5242079,2872.103613,0.260270627,0.022310117,0.017152532,0.008395733,0.012007379,0.010587532,-0.003446892,0.00910213,-0.037331271,-0.018916173,-0.019861086,-0.017284312,0.008427315,-0.020438723,0.033989198,0.014845925,0.036704878,0.022716333,0.066102368,0.089379364,0.096370094,0.086331382,0.111036444,0.123129687,0.13919282,0.136411122,0.11509832,0.127458589,0.120711208,0.117857081,0.125791396,0.11429565,0.110292273,0.096221975,0.10379341
554,497.2782309,1970.451824,0.252367617,-0.007816024,-0.005979041,-0.025856906,-0.022747692,0.004882273,-0.009776444,0.019475186,-0.010548095,0.036090059,0.022276684,0.033374916,0.062468721,0.050356097,0.089558554,0.069976397,0.078105581,0.098611071,0.091222438,0.047601623,0.042015638,0.014565096,0.049219464,0.036428765,0.037921609,0.019921488,0.028184368,0.012489053,0.061836581,0.030779495,0.018186423,0.073020727,0.029003742,0.053211553,0.034688827
555,452.3782184,1644.851591,0.275026769,-0.00417206,-0.01191118,-0.014698649,-0.00074661,-0.000833887,-0.008804814,-0.003990463,0.015042992,0.008889052,0.021225619,0.015726828,0.018791391,0.022272424,0.027345781,0.0200137,0.021598034,0.012007738,0.009948106,0.00981557,-0.000404072,-0.005197616,-0.006471928,-0.009836819,-0.014824031,-0.015109512,-0.016723275,-0.016104454,-0.017323361,-0.015195577,-0.025334167,-0.019473889,-0.02332948,-0.023630184,-0.018957808
556,489.4183762,1511.46234,0.323804546,-0.016763292,0.000830653,0.014970908,-0.013168209,-0.010324502,-0.005748694,-0.003486728,0.007364953,0.008177161,0.01814775,0.001522371,0.009362607,0.014781417,0.020669317,0.013233149,0.011168374,0.026542236,0.01577597,0.024228324,0.035303677,0.013813814,0.037097832,0.024465496,0.024688528,0.038421288,0.021328,0.034997071,0.024969908,0.01970069,0.024354297,0.033722444,0.022725112,0.042733157,0.011549071
557,540.1798918,1996.085651,0.270619596,0.021021731,0.036986351,-0.005516513,0.007609094,0.008171878,-3.62E-05,0.001090767,-0.027126336,-0.026728989,-0.015471792,-0.033894935,-0.031734541,-0.01330268,-0.019857921,-0.027169994,-0.045925734,-0.039475292,-0.031887003,-0.038114647,-0.067093174,-0.064856233,-0.050339475,-0.070185811,-0.071691077,-0.041677351,-0.047979868,-0.052178203,-0.05250261,-0.064251589,-0.050436928,-0.062499005,-0.059956886,-0.05679298,-0.070272256
558,459.7042055,1768.005185,0.260012928,0.012812198,-0.012625968,0.007326923,-0.0143857,0.010797899,-0.014366396,0.003588855,0.007076456,-0.012821984,0.012597718,0.028468058,0.024030713,0.00867774,0.031141052,0.037150537,0.047977751,0.084011442,0.100455252,0.099270368,0.114508447,0.160916957,0.15822466,0.182158686,0.192555963,0.196578231,0.239229674,0.285049316,0.295725716,0.300368382,0.335407293,0.330279643,0.339768637,0.369187997,0.35584431
559,492.8716789,1703.953648,0.289251811,0.014387524,-0.003987831,-0.004231615,0.003304774,-0.003539493,-0.01569777,0.01437455,-0.003224493,-0.007935032,0.006549386,0.005771514,0.015966979,0.004530447,0.007079547,-0.012378444,-0.026680451,-0.044901497,-0.047482944,-0.068310562,-0.050890899,-0.095674346,-0.076320223,-0.063008975,-0.082420206,-0.08475013,-0.096857215,-0.077718375,-0.088912057,-0.090737656,-0.10354873,-0.105233459,-0.116343768,-0.092624557,-0.11516718
560,546.4029986,1782.093964,0.306607289,0.02686986,0.009058227,-0.023601012,-0.033686607,-0.014709364,-0.008706033,0.013978178,0.006551344,-0.003940758,0.028186165,0.036907297,0.028296925,0.024769705,0.049167321,0.00244808,0.018443594,0.014202278,0.038702671,0.04069165,0.089766416,0.089213568,0.078551996,0.100742011,0.07756046,0.094275799,0.093545612,0.100695489,0.111459123,0.072930138,0.084616136,0.088739111,0.072981823,0.071646852,0.02286961
561,363.1617529,1445.018868,0.251319731,-0.008550458,-0.001769135,-0.015176629,-0.014365261,-0.003009898,-0.00455407,-0.01418362,0.012791233,0.017250612,0.031567226,0.017701761,0.021134813,0.022285337,0.014618478,0.019621752,0.004537031,0.04820602,0.036202522,0.060214399,0.062269344,0.074474546,0.093970495,0.102792972,0.127101239,0.132078445,0.132182944,0.119606176,0.121173008,0.126055087,0.119953577,0.136891733,0.122787215,0.140465693,0.139842015
562,509.2715778,1697.9007,0.299941909,-0.003382025,-0.02278348,-0.006102553,3.28E-05,-0.002328156,-0.003336045,-0.014914024,0.018297265,0.008905173,0.025611022,0.012782336,0.035346346,0.026731974,0.027189509,0.039893624,0.048209086,0.051391979,0.054869717,0.061413062,0.066864989,0.091731369,0.102744711,0.098522001,0.083894349,0.106326413,0.107864165,0.100881493,0.118494137,0.108577944,0.13138464,0.120836528,0.107564546,0.122755122,0.132195623
563,411.3278237,1366.850477,0.300931104,-0.001747471,0.006333117,-0.016372588,0.012760459,-0.011926674,-0.020624612,-0.004157426,0.020777125,0.00931158,0.00564649,0.0195672,0.027652898,0.015010453,0.018416967,0.000342306,-0.013042949,0.021796453,0.021977985,-0.025623338,0.02386941,0.032392265,-0.001151233,-0.003638315,-0.016935163,-0.012417704,-0.005939119,-0.008606543,-0.013762905,-0.007694362,-0.022997952,-0.034342527,-0.046565196,-0.026940121,-0.011921072
564,524.0883784,1741.42359,0.30095399,0.003410835,-0.006966546,-0.009718382,-0.017297137,-0.010346186,-0.002846281,-0.006869678,0.010508967,0.005638217,0.034486191,0.012220313,0.028467825,0.014004458,0.027487841,-0.001051869,0.017428931,0.030301189,0.003792165,0.024759629,0.026505807,0.015147118,0.03693502,0.044415196,0.034592441,0.031838132,0.033216264,0.023736058,0.052397576,0.024921223,0.040176541,0.035348825,0.043368526,0.031392333,0.037734727
565,359.8800339,1377.540365,0.261248268,-0.009595451,-0.000477282,0.003344809,0.013694114,-0.01069484,0.001528599,0.001771375,-6.32E-05,-0.016397214,0.016889113,0.011247923,-0.004440151,0.017550777,-0.001303323,-0.001681321,-0.016867738,-0.00370314,0.01202318,0.023092426,0.055990462,0.098931514,0.098662678,0.14307311,0.146862301,0.148970731,0.131783386,0.118664062,0.106303505,0.074114053,0.064001395,0.015513284,0.042569189,0.02951868,0.025891016
566,389.4770269,1311.177408,0.297043729,-0.048874551,-0.024994026,0.003469852,-0.015315003,-0.003071036,0.015376895,0.000692113,0.016414941,0.009674105,0.046626709,0.044565835,0.013888375,0.052622695,0.027138268,0.047554131,0.037517634,0.045237727,0.077877432,0.036338847,0.065584207,0.072437595,0.064351134,0.053835075,0.081196024,0.076584148,0.062563708,0.062672345,0.070721574,0.07092082,0.074926674,0.073903817,0.066383195,0.083614751,0.108705764
567,405.8638004,1389.150479,0.292166908,-0.012510652,-0.0228015,0.003255289,0.014244374,-0.006324565,-0.007270185,-0.00447547,0.005559383,0.021568895,0.008754433,-5.31E-06,0.010320523,-0.002961562,0.019992114,-0.005587857,-7.90E-05,0.00601161,0.010722212,0.01588531,0.024277838,0.001263296,0.01435633,0.031232262,0.032998624,0.027340324,0.028652168,0.037601574,0.037522535,0.045036853,0.031959134,0.04931178,0.045923194,0.040618182,0.053386436
568,585.6314623,1950.507852,0.300245632,0.02041652,-0.007524597,-0.005464475,-0.005030333,0.01946715,0.002030223,0.007170504,-0.018944277,-0.015064475,0.002943759,0.044792524,0.004995175,0.040168894,0.057490037,0.032692181,0.028034542,0.041920763,0.029358889,0.046998969,0.032247664,0.013591084,0.019687982,0.028525919,0.001681742,0.028461065,0.007289849,0.024302518,0.062408542,0.033283975,0.02283913,0.045520519,0.045646238,0.084912915,0.055794175
569,518.4243986,1526.163186,0.339691327,-0.002979163,-0.011335247,-0.001712946,0.005364238,0.013686726,-0.003929353,0.005869217,-0.006250273,0.0009244,0.000362401,0.014575438,0.007635832,0.015438427,0.024356034,0.024030692,0.013711259,0.029568225,0.026873649,0.036296834,0.038709602,0.053587357,0.061446993,0.055669999,0.064756638,0.033871841,0.050034298,0.066514654,0.071764267,0.054572085,0.064855909,0.059616855,0.05544691,0.07516075,0.078389407
570,608.4334187,2122.554635,0.286651476,0.034437784,0.020341566,0.021996692,-0.002573353,0.004173006,-0.030197293,-0.006528669,-0.029824712,-0.021159594,0.009334573,0.021233212,0.021213626,0.01003864,0.03371364,0.024366004,0.006631157,0.017468194,-0.001144571,-0.003511733,-0.011905534,-0.029910431,-0.010302967,-0.02879529,-0.042644323,-0.047136063,-0.048481064,-0.042046512,-0.051166967,-0.060559737,-0.083546991,-0.074536605,-0.090042329,-0.084958654,-0.089382981
571,540.8735699,1941.300876,0.278613983,-0.006594118,0.004191488,-0.002948931,-0.001390157,-0.00363281,0.002357593,-0.005709715,0.000918155,0.003870176,0.00893832,-0.007871873,0.024790282,0.021893543,0.084626836,0.100951112,0.144902504,0.210764093,0.248540159,0.319525798,0.408199449,0.380043329,0.443109672,0.431870142,0.434119472,0.471890132,0.357400732,0.400490617,0.437461587,0.423649491,0.366722016,0.432868455,0.427672538,0.404371296,0.427016734
572,1029.893767,4315.721418,0.238637685,0.035570705,0.00811513,-0.01282016,0.016859639,0.003926513,0.009613006,0.018087351,-0.024956631,-0.033862331,-0.020533222,-0.019531912,-0.008550348,-0.00729195,0.050445134,0.017999138,0.016340027,0.011612868,0.02952916,0.011526684,0.05333643,0.025291515,0.054590608,0.037787146,0.061918257,0.034634133,0.025537727,0.010378707,0.044741884,0.005063351,0.043788412,0.004650873,0.018638146,0.007289557,-0.002705396
573,424.7050598,1372.226929,0.309500601,0.009805524,-0.003459321,-0.001170407,0.017430002,-0.003288184,-0.004426502,-0.016573573,-0.006717348,0.013272896,-0.004873087,0.030455809,0.023169728,0.013291021,0.024204513,0.022808521,0.036273467,0.054218737,0.042291495,0.061329335,0.071181522,0.088759547,0.06511554,0.064943714,0.068378838,0.0734037,0.06599408,0.052502884,0.064894118,0.045598976,0.052645722,0.049088425,0.052721324,0.035881889,0.037640331
574,584.3038701,1987.471725,0.293993551,-0.024258048,0.000130409,0.010085323,-0.012979982,-0.011484822,-0.008184594,0.00054905,0.016973167,0.015477366,0.013692131,0.035567858,0.039654368,0.049589422,0.065377021,0.069183886,0.063385101,0.099838031,0.10367798,0.138045018,0.140948799,0.179853961,0.207557306,0.190450249,0.223338388,0.20310849,0.194401067,0.215646908,0.216848652,0.189544694,0.205119341,0.198655122,0.195648949,0.198949881,0.179231297
575,787.4314117,3336.63555,0.235995631,0.004739065,0.02010161,-0.012324599,-0.004830226,-0.012495148,-0.021175758,-0.005035581,0.004212938,0.005820339,0.02098736,0.019797157,0.015733122,0.016012551,0.057851788,0.044814727,0.052435154,0.054698089,0.057151873,0.072128173,0.071069899,0.076313558,0.06287726,0.081081887,0.065623848,0.073261537,0.080730759,0.076965219,0.085088585,0.060425583,0.054728125,0.074692991,0.059989201,0.066772484,0.060590277
576,587.3249923,2451.737241,0.239554624,-0.006562031,-0.02665737,-0.023319883,-0.003410839,-0.00902411,-0.009520319,0.00025899,0.01736439,0.03028737,0.030583803,0.038146112,0.024588927,0.034900435,0.060519964,0.069203707,0.105130466,0.12315052,0.14136615,0.176738654,0.215448628,0.224501685,0.242880854,0.283431532,0.260356774,0.280624796,0.290345684,0.266276088,0.232467867,0.292465359,0.295405628,0.30954401,0.287384805,0.281394061,0.345335389
577,931.4917119,3709.293562,0.251123751,0.024154531,0.024471784,0.002536384,-0.003891865,-0.012608408,0.005849545,-0.020069085,-0.01411211,-0.018775905,0.012445129,-0.00016061,0.003928329,0.018803687,0.000971264,-0.011041909,-0.016837688,-0.012086454,-0.028287689,-0.035504931,-0.028550374,-0.046377638,-0.036569613,-0.037381203,-0.048165718,-0.067238031,-0.045515324,-0.050529475,-0.043606707,-0.067183917,-0.059225654,-0.080303856,-0.060317487,-0.07401001,-0.062587876
578,654.7050743,2245.795579,0.291524785,0.007689242,0.027618002,-0.009222351,0.012444705,0.008730036,-0.019817127,0.00743266,-0.027912155,-0.018062041,0.011099029,0.027071362,0.001922199,0.024164796,0.025613849,-0.011508281,-0.006725157,-0.004515422,-0.024756308,-0.043461159,-0.041506703,-0.016932148,-0.037645018,-0.032282458,-0.026240401,-0.048351289,-0.047904941,-0.053549629,-0.045816903,-0.050339177,-0.046576997,-0.043240812,-0.042587911,-0.058060563,-0.045297572
579,414.4690373,1512.660593,0.274000023,-0.011473754,-0.005220919,-0.012185983,-0.007106913,0.009191566,-0.005064473,-0.01391029,0.010678025,0.018663998,0.016428743,0.002504739,0.025718786,0.041455348,0.003181374,0.024504832,0.018432496,0.024948403,-0.000839521,0.002997908,-0.009344582,-0.002025518,0.014939711,0.001293574,-0.001243253,-0.004776655,0.000294227,-0.005715445,-0.003601978,-0.030328109,0.001598217,-0.015846425,-0.009516954,0.014208514,-0.003941714
580,645.5589442,2385.248728,0.270646384,0.020570348,0.025762011,0.002298627,-0.000752818,-0.010545096,-0.012255036,0.006250976,-0.008329917,-0.009995012,-0.013004083,0.009240684,-0.009520051,-0.019856957,0.015544793,0.006445906,0.005978328,0.030062346,0.029307156,0.05873722,0.095655084,0.149357992,0.17017832,0.181217341,0.207505922,0.204724316,0.22735491,0.229266193,0.223377545,0.22489239,0.231815593,0.246890535,0.212039235,0.227150543,0.223886869
581,422.9237315,1517.195252,0.278753661,0.005935868,0.000577907,-0.006595739,-0.010960589,-0.00764087,-0.009948279,-0.007967709,0.025628408,0.004678666,0.006292336,0.012234942,0.005828474,0.021485027,0.038509613,0.038093261,0.043836431,0.054886551,0.082138348,0.122018611,0.142785921,0.151405574,0.138710516,0.17146557,0.153001833,0.158405686,0.145077364,0.135955069,0.150278632,0.137680289,0.120401755,0.108911958,0.107329558,0.107773491,0.080028675
582,541.3941094,1857.979617,0.291388616,0.021218672,0.010345829,0.025315935,-0.009535626,0.015013933,0.008590356,0.005773666,-0.027594097,-0.014888537,-0.034240131,-0.016603071,-0.035200672,-0.002510481,-0.025227167,-0.038377549,-0.060061143,-0.050553515,-0.053488709,-0.030006307,-0.053394019,-0.064201612,-0.049255102,-0.030112538,-0.049633742,-0.063930639,-0.074823377,-0.032511326,-0.040078449,-0.054812803,-0.078522274,-0.073881477,-0.106568923,-0.062373051,-0.044692786
583,849.356728,3473.741147,0.244507778,-0.001390931,0.004680236,-0.020460305,0.008869788,-0.003427633,0.012190475,0.002831197,-0.010905625,-0.012124903,0.0197377,0.037549701,0.023714166,0.013963605,0.033507777,0.009454416,-0.002610399,-0.0023348,-0.003778007,0.019840364,-0.008512877,-0.001178772,-0.003261613,0.00564715,-0.002062322,0.007512507,0.006895123,0.015013371,0.042469136,0.047254785,0.027035408,0.032597528,0.041259177,0.045264008,0.047641415
584,616.3693604,2087.653399,0.295245064,0.005981041,0.024847397,0.003020712,-0.023108322,0.016698805,-0.0180786,-0.005679345,0.015481348,-0.023613829,0.004450794,-0.004265629,-0.012016728,0.004630608,0.003154947,-0.013488334,-0.003097303,-0.014543325,-0.030266406,-0.030798822,-0.038490059,-0.021537642,-0.011836939,-0.02308341,-0.028624423,-0.029493778,-0.024416098,-0.023580686,-0.035144176,-0.060686217,-0.048109797,-0.031476587,-0.034580103,-0.044026521,-0.041910411
585,698.6921606,2462.544061,0.28372778,0.007872437,0.009234713,-0.014416972,0.0037534,-0.008933668,-0.013200373,0.010296237,-0.022302288,0.012261782,0.015434732,0.011830511,0.043862053,0.026957825,0.050794324,0.049764893,0.064705568,0.062599672,0.040826563,0.034803716,0.031048336,0.083968339,0.053331019,0.073458711,0.056861372,0.069591575,0.071870489,0.058996463,0.055393197,0.034640763,0.017906439,0.04958266,0.074349104,0.053751189,0.067222696
586,612.3212717,1867.477179,0.327886883,0.016203953,-0.022717262,-0.005126533,-0.013926727,0.006027539,-0.002395841,0.009045493,0.008782487,0.00496728,-0.000860389,0.027440365,0.014784307,0.007207332,0.030186696,0.002848903,0.016856013,0.01745661,0.006529406,0.033238495,0.029456319,0.027607694,0.002705114,0.005187713,0.005625298,-0.005671983,-0.007161761,0.006688847,0.002751433,-0.002937646,0.013402077,0.005602938,0.011806445,0.004881808,0.008940738
587,498.1226468,1859.496146,0.267880441,0.02066423,0.01936147,0.004975956,-0.009132308,-0.005725414,0.00103223,0.004684876,-0.005723208,-0.016423577,-0.013714256,0.00974163,-0.000590865,0.002574117,0.004001913,-0.003826936,0.003593237,-0.014004396,0.007121314,-0.047515004,-0.029325637,-0.028542911,-0.045394929,-0.054120541,-0.031048488,-0.056794464,-0.050147235,-0.034918492,-0.04903356,-0.061473656,-0.064950983,-0.061885298,-0.06611262,-0.086960585,-0.068298795
588,796.9134644,4196.853904,0.189883537,0.046844727,0.038768478,0.011640757,0.039036718,0.025329687,-0.019976384,0.005689975,-0.048601008,-0.06735805,-0.031374901,-0.052940864,-0.037502569,-0.066016732,-0.04525904,-0.027615178,0.007683435,0.065438311,0.162895201,0.222291947,0.302798124,0.401048108,0.468175278,0.506281597,0.554651811,0.559066052,0.55823438,0.533137208,0.544534387,0.567098941,0.576582578,0.572344287,0.601950775,0.567718382,0.554660898
